"Date","Price","Open","High","Low","Change %"
"12/01/1994","95.800","97.800","97.810","95.800","4.86%"
"06/01/1994","91.360","91.990","92.300","91.360","-3.98%"
"03/01/1994","95.150","95.940","96.280","95.150","947.91%"
"09/01/1991","9.080","9.080","9.080","9.080","-0.98%"
"08/01/1991","9.170","9.170","9.170","9.170","-2.76%"
"07/01/1991","9.430","9.430","9.430","9.430","2.17%"
"06/01/1991","9.230","9.230","9.230","9.230","3.24%"
"05/01/1991","8.940","8.940","8.940","8.940","-1.00%"
"04/01/1991","9.030","9.030","9.030","9.030","-1.74%"
"03/01/1991","9.190","9.190","9.190","9.190","0.11%"
"02/01/1991","9.180","9.180","9.180","9.180","-7.46%"
"01/01/1991","9.920","9.920","9.920","9.920","-3.31%"
"12/01/1990","10.260","10.260","10.260","10.260","1.38%"
"11/01/1990","10.120","10.120","10.120","10.120","-0.59%"
"10/01/1990","10.180","10.180","10.180","10.180","-2.30%"
"09/01/1990","10.420","10.420","10.420","10.420","0.68%"
"08/01/1990","10.350","10.350","10.350","10.350","6.59%"
"07/01/1990","9.710","9.710","9.710","9.710","-2.51%"
"06/01/1990","9.960","9.960","9.960","9.960","-0.30%"
"05/01/1990","9.990","9.990","9.990","9.990","-0.10%"
"04/01/1990","10.000","10.000","10.000","10.000","-1.38%"
"03/01/1990","10.140","10.140","10.140","10.140","-3.80%"
"02/01/1990","10.540","10.540","10.540","10.540","1.74%"
"01/01/1990","10.360","10.360","10.360","10.360","3.60%"
"12/01/1989","10.000","10.000","10.000","10.000","3.95%"
"11/01/1989","9.620","9.620","9.620","9.620","2.34%"
"10/01/1989","9.400","9.400","9.400","9.400","3.30%"
"09/01/1989","9.100","9.100","9.100","9.100","5.57%"
"08/01/1989","8.620","8.620","8.620","8.620","1.53%"
"07/01/1989","8.490","8.490","8.490","8.490","-5.56%"
"06/01/1989","8.990","8.990","8.990","8.990","-0.22%"
"05/01/1989","9.010","9.010","9.010","9.010","1.81%"
"04/01/1989","8.850","8.850","8.850","8.850","-3.07%"
"03/01/1989","9.130","9.130","9.130","9.130","-2.77%"
"02/01/1989","9.390","9.390","9.390","9.390","8.30%"
"01/01/1989","8.670","8.670","8.670","8.670","240.53%"
