"Date","Price","Open","High","Low","Change %"
"08/01/2014","0.640","0.833","0.903","0.548","-23.08%"
"07/01/2014","0.832","0.898","0.941","0.781","-7.35%"
"06/01/2014","0.898","1.155","1.209","0.885","-26.57%"
"05/01/2014","1.223","1.368","1.528","1.218","-8.53%"
"04/01/2014","1.337","1.660","1.683","1.320","-18.97%"
"03/01/2014","1.650","1.513","1.734","1.415","9.20%"
"02/01/2014","1.511","1.739","1.742","1.492","-12.71%"
"01/01/2014","1.731","2.078","2.094","1.625","-17.45%"
"12/01/2013","2.097","2.218","2.240","2.053","-4.85%"
"11/01/2013","2.204","2.418","2.521","2.181","-9.82%"
"10/01/2013","2.444","2.865","2.867","2.431","-14.72%"
"09/01/2013","2.866","2.862","2.921","2.513","1.09%"
"08/01/2013","2.835","2.599","2.865","2.575","8.70%"
"07/01/2013","2.608","2.868","2.910","2.512","-10.29%"
"06/01/2013","2.907","2.416","3.094","2.402","23.18%"
"05/01/2013","2.360","2.336","2.496","2.086","1.33%"
"04/01/2013","2.329","2.908","2.942","2.214","-20.16%"
"03/01/2013","2.917","2.773","3.006","2.712","2.39%"
"02/01/2013","2.849","3.092","3.129","2.679","-7.62%"
"01/01/2013","3.084","3.317","3.445","2.982","-9.61%"
"12/01/2012","3.412","3.190","3.644","3.064","5.90%"
"11/01/2012","3.222","3.588","3.691","3.167","-10.23%"
"10/01/2012","3.589","3.928","3.971","3.318","-7.50%"
"09/01/2012","3.880","4.676","4.881","3.500","-15.52%"
"08/01/2012","4.593","5.080","5.222","4.511","-9.85%"
"07/01/2012","5.095","5.494","5.650","5.028","-3.61%"
"06/01/2012","5.286","7.516","7.520","5.225","-29.47%"
"05/01/2012","7.495","5.342","7.700","5.335","39.23%"
"04/01/2012","5.383","5.214","5.605","5.207","2.47%"
"03/01/2012","5.253","5.288","5.449","5.141","-0.53%"
"02/01/2012","5.281","5.921","5.976","4.896","-10.39%"
"01/01/2012","5.893","7.769","8.110","5.830","-24.35%"
"12/01/2011","7.790","8.952","11.053","7.688","-19.05%"
"11/01/2011","9.623","7.886","10.226","7.886","21.49%"
"10/01/2011","7.921","6.847","8.328","6.603","16.42%"
"09/01/2011","6.804","8.072","8.861","6.703","-15.49%"
"08/01/2011","8.051","12.168","12.168","8.023","-32.31%"
"07/01/2011","11.894","13.413","18.266","11.506","-12.12%"
"06/01/2011","13.534","12.064","14.877","11.215","11.27%"
"05/01/2011","12.163","12.092","12.857","11.462","0.20%"
"04/01/2011","12.139","11.043","12.474","9.251","9.62%"
"03/01/2011","11.074","9.153","11.085","9.136","21.09%"
"02/01/2011","9.145","8.022","9.288","7.339","16.60%"
"01/01/2011","7.843","7.561","8.170","7.098","3.57%"
"12/01/2010","7.573","8.526","8.579","6.698","-12.00%"
"11/01/2010","8.606","5.335","9.276","5.335","59.52%"
"10/01/2010","5.395","5.524","5.571","4.267","0.00%"
"09/01/2010","5.395","4.394","6.080","4.091","24.48%"
"08/01/2010","4.334","3.422","4.528","3.120","32.66%"
"07/01/2010","3.267","4.148","4.254","3.121","-18.10%"
"06/01/2010","3.989","3.284","4.237","3.172","21.17%"
"05/01/2010","3.292","4.026","6.578","3.000","-11.91%"
"04/01/2010","3.737","2.749","4.920","2.706","29.94%"
"03/01/2010","2.876","3.000","3.061","2.738","-3.68%"
"02/01/2010","2.986","3.404","3.597","2.839","-12.61%"
"01/01/2010","3.417","3.405","3.489","2.984","2.31%"
"12/01/2009","3.340","3.299","3.650","3.120","0.72%"
"11/01/2009","3.316","3.144","3.401","3.012","5.57%"
"10/01/2009","3.141","3.189","3.367","3.069","1.13%"
"09/01/2009","3.106","3.351","3.463","3.061","-7.20%"
"08/01/2009","3.347","3.446","3.721","3.305","-2.62%"
"07/01/2009","3.437","3.983","4.059","3.407","-13.97%"
"06/01/2009","3.995","4.119","4.440","3.980","-2.42%"
"05/01/2009","4.094","4.139","4.231","3.819","-1.54%"
"04/01/2009","4.158","4.523","4.545","4.097","-8.21%"
"03/01/2009","4.530","4.804","5.159","4.377","-5.80%"
"02/01/2009","4.809","4.733","4.881","4.309","2.02%"
