"Date","Price","Open","High","Low","Change %"
"07/01/2008","3.325","3.326","3.480","3.175","1.22%"
"06/01/2008","3.285","2.911","3.872","2.784","11.77%"
"05/01/2008","2.939","2.371","2.989","2.171","17.37%"
"04/01/2008","2.504","2.040","2.582","1.964","20.21%"
"03/01/2008","2.083","2.055","2.187","1.760","-4.19%"
"02/01/2008","2.174","2.097","2.607","1.965","1.83%"
"01/01/2008","2.135","3.118","3.163","1.981","-32.16%"
"12/01/2007","3.147","2.688","3.203","2.571","16.56%"
"11/01/2007","2.700","3.502","3.531","2.681","-22.32%"
"10/01/2007","3.476","4.093","4.153","3.476","-16.54%"
"09/01/2007","4.165","4.256","4.298","3.805","-2.98%"
"08/01/2007","4.293","4.293","4.293","4.293","-2.92%"
"07/01/2007","4.422","4.422","4.422","4.422","-4.66%"
"06/01/2007","4.638","4.638","4.638","4.638","4.20%"
"05/01/2007","4.451","4.451","4.451","4.451","8.03%"
"04/01/2007","4.120","4.120","4.120","4.120","2.16%"
"03/01/2007","4.033","4.033","4.033","4.033","-1.73%"
"02/01/2007","4.104","4.104","4.104","4.104","-0.92%"
"01/01/2007","4.142","4.142","4.142","4.142","11.19%"
"12/01/2006","3.725","3.725","3.725","3.725","-1.40%"
"11/01/2006","3.778","3.778","3.778","3.778","-1.10%"
"10/01/2006","3.820","3.820","3.820","3.820","-0.98%"
"09/01/2006","3.858","3.858","3.858","3.858","-6.18%"
"08/01/2006","4.112","4.112","4.112","4.112","-8.09%"
"07/01/2006","4.474","4.474","4.474","4.474","-5.43%"
"06/01/2006","4.731","4.731","4.731","4.731","1.90%"
"05/01/2006","4.643","4.643","4.643","4.643","0.32%"
"04/01/2006","4.628","4.628","4.628","4.628","3.17%"
"03/01/2006","4.486","4.486","4.486","4.486","5.31%"
"02/01/2006","4.260","4.260","4.260","4.260","4.69%"
"01/01/2006","4.069","4.069","4.069","4.069","-1.09%"
"12/01/2005","4.114","4.114","4.114","4.114","-5.45%"
"11/01/2005","4.351","4.351","4.351","4.351","-1.49%"
"10/01/2005","4.417","4.417","4.417","4.417","9.41%"
"09/01/2005","4.037","4.037","4.037","4.037","2.41%"
"08/01/2005","3.942","3.942","3.942","3.942","9.17%"
"07/01/2005","3.611","3.611","3.611","3.611","8.31%"
"06/01/2005","3.334","3.334","3.334","3.334","-0.92%"
"05/01/2005","3.365","3.365","3.365","3.365","7.06%"
"04/01/2005","3.143","3.143","3.143","3.143","-20.83%"
"03/01/2005","3.970","3.970","3.970","3.970","22.61%"
"02/01/2005","3.238","3.238","3.238","3.238","17.06%"
"01/01/2005","2.766","2.766","2.766","2.766","3.75%"
"12/01/2004","2.666","2.666","2.666","2.666","-5.99%"
"11/01/2004","2.836","2.836","2.836","2.836","5.66%"
"10/01/2004","2.684","2.684","2.684","2.684","-11.83%"
"09/01/2004","3.044","3.044","3.044","3.044","-5.76%"
"08/01/2004","3.230","3.230","3.230","3.230","-15.04%"
"07/01/2004","3.802","3.802","3.802","3.802","1.63%"
"06/01/2004","3.741","3.741","3.741","3.741","2.27%"
"05/01/2004","3.658","3.658","3.658","3.658","3.60%"
"04/01/2004","3.531","3.531","3.531","3.531","34.62%"
"03/01/2004","2.623","2.623","2.623","2.623","-0.64%"
"02/01/2004","2.640","2.640","2.640","2.640","-8.05%"
"01/01/2004","2.871","2.871","2.871","2.871","-9.03%"
"12/01/2003","3.156","3.156","3.156","3.156","-3.93%"
"11/01/2003","3.285","3.285","3.285","3.285","1.45%"
"10/01/2003","3.238","3.238","3.238","3.238","5.51%"
"09/01/2003","3.069","3.069","3.069","3.069","-12.21%"
"08/01/2003","3.496","3.496","3.496","3.496","4.45%"
"07/01/2003","3.347","3.347","3.347","3.347","24.79%"
"06/01/2003","2.682","2.682","2.682","2.682","9.25%"
"05/01/2003","2.455","2.455","2.455","2.455","-22.19%"
"04/01/2003","3.155","3.155","3.155","3.155","2.30%"
"03/01/2003","3.084","3.084","3.084","3.084","1.51%"
"02/01/2003","3.038","3.038","3.038","3.038","-8.25%"
"01/01/2003","3.311","3.311","3.311","3.311","3.21%"
"12/01/2002","3.208","3.208","3.208","3.208","-9.91%"
"11/01/2002","3.561","3.561","3.561","3.561","6.36%"
"10/01/2002","3.348","3.348","3.348","3.348","7.14%"
"09/01/2002","3.125","3.125","3.125","3.125","-5.56%"
"08/01/2002","3.309","3.309","3.309","3.309","-17.01%"
"07/01/2002","3.987","3.987","3.987","3.987","-9.96%"
"06/01/2002","4.428","4.428","4.428","4.428","-6.56%"
"05/01/2002","4.739","4.739","4.739","4.739","-3.66%"
"04/01/2002","4.919","4.919","4.919","4.919","-8.97%"
"03/01/2002","5.404","5.404","5.404","5.404","12.94%"
"02/01/2002","4.785","4.785","4.785","4.785","-6.73%"
"01/01/2002","5.130","5.130","5.130","5.130","-28.07%"
"12/01/1999","7.132","7.132","7.132","7.132","15.87%"
"12/01/1998","6.155","6.155","6.155","6.155","-26.09%"
"10/01/1998","8.328","8.328","8.328","8.328","5.75%"
