"Date","Price","Open","High","Low","Change %"
"08/01/2012","1.343","1.477","1.520","1.211","-4.07%"
"07/01/2012","1.400","2.211","2.248","1.208","-35.00%"
"06/01/2012","2.154","2.475","2.476","1.938","4.92%"
"05/01/2012","2.053","2.352","2.693","2.047","-13.08%"
"04/01/2012","2.362","2.606","2.685","2.345","-2.28%"
"03/01/2012","2.417","2.649","2.689","2.284","-3.44%"
"02/01/2012","2.503","2.605","2.703","2.261","-9.70%"
"01/01/2012","2.772","3.282","3.835","2.664","-11.01%"
"12/01/2011","3.115","4.249","4.383","3.134","-23.86%"
"11/01/2011","4.091","3.542","5.632","3.487","11.32%"
"10/01/2011","3.675","2.774","3.939","2.702","32.53%"
"09/01/2011","2.773","3.172","3.570","2.849","-11.04%"
"08/01/2011","3.117","3.595","3.766","2.944","-13.05%"
"07/01/2011","3.585","3.364","3.671","3.173","7.46%"
"06/01/2011","3.336","3.461","3.478","3.263","-2.80%"
"05/01/2011","3.432","3.519","3.590","3.337","-2.14%"
"04/01/2011","3.507","3.738","3.739","3.484","-2.07%"
"03/01/2011","3.581","3.588","3.923","3.237","-0.61%"
"02/01/2011","3.603","3.305","3.655","3.110","0.56%"
"01/01/2011","3.583","2.979","3.674","2.952","18.96%"
"12/01/2010","3.012","2.989","3.207","2.788","1.48%"
"11/01/2010","2.968","2.303","2.727","2.168","30.23%"
"10/01/2010","2.279","2.108","2.386","1.942","8.94%"
"09/01/2010","2.092","1.748","2.346","1.698","20.65%"
"08/01/2010","1.734","2.209","2.279","1.692","-21.47%"
"07/01/2010","2.208","2.302","2.373","2.056","-4.99%"
"06/01/2010","2.324","2.071","2.699","2.047","15.51%"
"05/01/2010","2.012","2.351","2.509","1.882","-13.35%"
"04/01/2010","2.322","2.347","2.531","2.309","-1.40%"
"03/01/2010","2.355","2.542","2.594","2.331","-4.50%"
"02/01/2010","2.466","2.609","2.733","2.437","-7.36%"
"01/01/2010","2.662","2.556","2.795","2.326","7.73%"
"12/01/2009","2.471","2.431","2.740","2.266","1.90%"
"11/01/2009","2.425","2.506","2.648","2.325","-3.27%"
"10/01/2009","2.507","2.560","2.707","2.449","-0.79%"
"09/01/2009","2.527","2.648","2.710","2.477","-5.71%"
"08/01/2009","2.680","2.761","2.930","2.621","1.71%"
"07/01/2009","2.635","2.903","2.929","2.631","-8.28%"
"06/01/2009","2.873","3.044","3.383","2.847","-17.42%"
"05/01/2009","3.479","3.276","3.568","2.842","6.16%"
"04/01/2009","3.277","3.247","3.586","3.021","-6.32%"
"03/01/2009","3.498","3.343","3.658","2.744","16.87%"
"02/01/2009","2.993","3.309","3.517","2.902","-7.08%"
"01/01/2009","3.221","3.324","3.743","3.025","-1.92%"
"12/01/2008","3.284","3.401","3.793","3.183","-4.28%"
"11/01/2008","3.431","3.802","3.831","3.335","-9.06%"
"10/01/2008","3.773","4.332","4.332","3.581","-11.24%"
"09/01/2008","4.251","4.320","4.529","4.000","-2.21%"
"08/01/2008","4.347","4.520","4.561","4.122","-3.53%"
"07/01/2008","4.506","4.906","5.007","4.499","-7.89%"
"06/01/2008","4.892","4.507","5.002","4.397","8.37%"
"05/01/2008","4.514","4.122","4.533","3.961","9.51%"
"04/01/2008","4.122","3.948","4.288","3.837","4.28%"
"03/01/2008","3.953","3.563","4.027","3.475","11.16%"
"02/01/2008","3.556","3.778","3.850","3.504","-5.90%"
"01/01/2008","3.779","4.221","4.240","3.482","-10.34%"
"12/01/2007","4.215","4.072","4.281","3.924","3.95%"
"11/01/2007","4.055","4.215","4.313","3.855","-5.12%"
"10/01/2007","4.274","4.265","4.409","4.065","-0.09%"
"09/01/2007","4.278","4.238","4.360","4.020","1.23%"
"08/01/2007","4.226","4.404","4.500","4.058","-3.76%"
"07/01/2007","4.391","4.391","4.391","4.391","-3.83%"
"06/01/2007","4.566","4.566","4.566","4.566","3.40%"
"05/01/2007","4.416","4.416","4.416","4.416","4.77%"
"04/01/2007","4.215","4.215","4.215","4.215","4.33%"
"03/01/2007","4.040","4.040","4.040","4.040","4.18%"
"02/01/2007","3.878","3.878","3.878","3.878","-4.53%"
"01/01/2007","4.062","4.062","4.062","4.062","3.25%"
"12/01/2006","3.934","3.934","3.934","3.934","7.11%"
"11/01/2006","3.673","3.673","3.673","3.673","-1.63%"
"10/01/2006","3.734","3.734","3.734","3.734","3.84%"
"09/01/2006","3.596","3.596","3.596","3.596","-1.34%"
"08/01/2006","3.645","3.645","3.645","3.645","-2.12%"
"07/01/2006","3.724","3.724","3.724","3.724","-3.30%"
"06/01/2006","3.851","3.851","3.851","3.851","4.90%"
"05/01/2006","3.671","3.671","3.671","3.671","-2.91%"
"04/01/2006","3.781","3.781","3.781","3.781","4.30%"
"03/01/2006","3.625","3.625","3.625","3.625","8.37%"
"02/01/2006","3.345","3.345","3.345","3.345","5.35%"
"01/01/2006","3.175","3.175","3.175","3.175","3.96%"
"12/01/2005","3.054","3.054","3.054","3.054","-0.29%"
"11/01/2005","3.063","3.063","3.063","3.063","3.20%"
"10/01/2005","2.968","2.968","2.968","2.968","10.21%"
"09/01/2005","2.693","2.693","2.693","2.693","3.54%"
"08/01/2005","2.601","2.601","2.601","2.601","-1.29%"
"07/01/2005","2.635","2.635","2.635","2.635","3.58%"
"06/01/2005","2.544","2.544","2.544","2.544","-6.26%"
"05/01/2005","2.714","2.714","2.714","2.714","-3.00%"
"04/01/2005","2.798","2.798","2.798","2.798","-10.26%"
"03/01/2005","3.118","3.118","3.118","3.118","-1.02%"
"02/01/2005","3.150","3.150","3.150","3.150","5.42%"
"01/01/2005","2.988","2.988","2.988","2.988","1.15%"
"12/01/2004","2.954","2.954","2.954","2.954","-0.91%"
"11/01/2004","2.981","2.981","2.981","2.981","-3.31%"
"10/01/2004","3.083","3.083","3.083","3.083","-5.60%"
"09/01/2004","3.266","3.266","3.266","3.266","-0.82%"
"08/01/2004","3.293","3.293","3.293","3.293","-7.34%"
"07/01/2004","3.554","3.554","3.554","3.554","-2.79%"
"06/01/2004","3.656","3.656","3.656","3.656","6.37%"
"05/01/2004","3.437","3.437","3.437","3.437","3.00%"
"04/01/2004","3.337","3.337","3.337","3.337","11.05%"
"03/01/2004","3.005","3.005","3.005","3.005","-5.53%"
"02/01/2004","3.181","3.181","3.181","3.181","-8.59%"
"01/01/2004","3.480","3.480","3.480","3.480","-1.92%"
"12/01/2003","3.548","3.548","3.548","3.548","-6.48%"
"11/01/2003","3.794","3.794","3.794","3.794","4.09%"
"10/01/2003","3.645","3.645","3.645","3.645","13.02%"
"09/01/2003","3.225","3.225","3.225","3.225","-8.92%"
"08/01/2003","3.541","3.541","3.541","3.541","0.48%"
"07/01/2003","3.524","3.524","3.524","3.524","15.88%"
"06/01/2003","3.041","3.041","3.041","3.041","2.77%"
"05/01/2003","2.959","2.959","2.959","2.959","-9.29%"
"04/01/2003","3.262","3.262","3.262","3.262","-0.52%"
"03/01/2003","3.279","3.279","3.279","3.279","5.30%"
"02/01/2003","3.114","3.114","3.114","3.114","-3.05%"
"01/01/2003","3.212","3.212","3.212","3.212","-6.00%"
"12/01/2002","3.417","3.417","3.417","3.417","-10.22%"
"11/01/2002","3.806","3.806","3.806","3.806","0.63%"
"10/01/2002","3.782","3.782","3.782","3.782","2.80%"
"09/01/2002","3.679","3.679","3.679","3.679","-10.07%"
"08/01/2002","4.091","4.091","4.091","4.091","-5.78%"
"07/01/2002","4.342","4.342","4.342","4.342","-6.04%"
"06/01/2002","4.621","4.621","4.621","4.621","-6.13%"
"05/01/2002","4.923","4.923","4.923","4.923","3.29%"
"04/01/2002","4.766","4.766","4.766","4.766","-4.47%"
"03/01/2002","4.989","4.989","4.989","4.989","8.57%"
"02/01/2002","4.595","4.595","4.595","4.595","-0.26%"
"01/01/2002","4.607","4.607","4.607","4.607","1.77%"
"12/01/2001","4.527","4.527","4.527","4.527","8.46%"
"11/01/2001","4.174","4.174","4.174","4.174","6.32%"
"10/01/2001","3.926","3.926","3.926","3.926","-8.42%"
"09/01/2001","4.287","4.287","4.287","4.287","-3.88%"
"08/01/2001","4.460","4.460","4.460","4.460","-4.44%"
"07/01/2001","4.667","4.667","4.667","4.667","-3.75%"
"06/01/2001","4.849","4.849","4.849","4.849","-0.53%"
"05/01/2001","4.875","4.875","4.875","4.875","0.16%"
"04/01/2001","4.867","4.867","4.867","4.867","7.08%"
"03/01/2001","4.545","4.545","4.545","4.545","-2.66%"
"02/01/2001","4.669","4.669","4.669","4.669","-1.06%"
"01/01/2001","4.719","4.719","4.719","4.719","-0.84%"
"12/01/2000","4.759","4.759","4.759","4.759","-6.59%"
"11/01/2000","5.095","5.095","5.095","5.095","-4.89%"
"10/01/2000","5.357","5.357","5.357","5.357","0.04%"
"09/01/2000","5.355","5.355","5.355","5.355","-2.78%"
"08/01/2000","5.508","5.508","5.508","5.508","2.51%"
"07/01/2000","5.373","5.373","5.373","5.373","1.28%"
"06/01/2000","5.305","5.305","5.305","5.305","-0.36%"
"05/01/2000","5.324","5.324","5.324","5.324","2.29%"
"04/01/2000","5.205","5.205","5.205","5.205","2.66%"
"03/01/2000","5.070","5.070","5.070","5.070","-3.69%"
"02/01/2000","5.264","5.264","5.264","5.264","-1.16%"
"01/01/2000","5.326","5.326","5.326","5.326","4.02%"
"12/01/1999","5.120","5.120","5.120","5.120","7.86%"
"11/01/1999","4.747","4.747","4.747","4.747","-1.06%"
"10/01/1999","4.798","4.798","4.798","4.798","4.65%"
"09/01/1999","4.585","4.585","4.585","4.585","2.02%"
"08/01/1999","4.494","4.494","4.494","4.494","3.45%"
"07/01/1999","4.344","4.344","4.344","4.344","9.67%"
"06/01/1999","3.961","3.961","3.961","3.961","12.88%"
"05/01/1999","3.509","3.509","3.509","3.509","4.25%"
"04/01/1999","3.366","3.366","3.366","3.366","-4.13%"
"03/01/1999","3.511","3.511","3.511","3.511","-4.57%"
"02/01/1999","3.679","3.679","3.679","3.679","9.27%"
"01/01/1999","3.367","3.367","3.367","3.367","-2.29%"
"12/01/1998","3.446","3.446","3.446","3.446","-4.20%"
"11/01/1998","3.597","3.597","3.597","3.597","-4.44%"
"10/01/1998","3.764","3.764","3.764","3.764","2.14%"
"09/01/1998","3.685","3.685","3.685","3.685","-6.59%"
"08/01/1998","3.945","3.945","3.945","3.945","-10.58%"
"07/01/1998","4.412","4.412","4.412","4.412","-2.17%"
"06/01/1998","4.510","4.510","4.510","4.510","-1.91%"
"05/01/1998","4.598","4.598","4.598","4.598","-2.05%"
"04/01/1998","4.694","4.694","4.694","4.694","2.09%"
"03/01/1998","4.598","4.598","4.598","4.598","0.44%"
"02/01/1998","4.578","4.578","4.578","4.578","-1.40%"
"01/01/1998","4.643","4.643","4.643","4.643","-4.11%"
"12/01/1997","4.842","4.842","4.842","4.842","-3.95%"
"11/01/1997","5.041","5.041","5.041","5.041","-1.06%"
"10/01/1997","5.095","5.095","5.095","5.095","4.02%"
"09/01/1997","4.898","4.898","4.898","4.898","-0.18%"
"08/01/1997","4.907","4.907","4.907","4.907","3.11%"
"07/01/1997","4.759","4.759","4.759","4.759","1.00%"
"06/01/1997","4.712","4.712","4.712","4.712","-4.83%"
"05/01/1997","4.951","4.951","4.951","4.951","1.27%"
"04/01/1997","4.889","4.889","4.889","4.889","-2.59%"
"03/01/1997","5.019","5.019","5.019","5.019","6.45%"
"02/01/1997","4.715","4.715","4.715","4.715","-0.97%"
"01/01/1997","4.761","4.761","4.761","4.761","6.18%"
"12/01/1996","4.484","4.484","4.484","4.484","-1.41%"
"11/01/1996","4.548","4.548","4.548","4.548","-6.73%"
"10/01/1996","4.876","4.876","4.876","4.876","-2.42%"
"09/01/1996","4.997","4.997","4.997","4.997","-6.53%"
"08/01/1996","5.346","5.346","5.346","5.346","-3.94%"
"07/01/1996","5.565","5.565","5.565","5.565","-0.75%"
"06/01/1996","5.607","5.607","5.607","5.607","3.62%"
"05/01/1996","5.411","5.411","5.411","5.411","-0.31%"
"04/01/1996","5.428","5.428","5.428","5.428","-1.70%"
"03/01/1996","5.522","5.522","5.522","5.522","-1.18%"
"02/01/1996","5.588","5.588","5.588","5.588","8.09%"
"01/01/1996","5.170","5.170","5.170","5.170","-6.53%"
"12/01/1995","5.531","5.531","5.531","5.531","-1.71%"
"11/01/1995","5.627","5.627","5.627","5.627","-6.26%"
"10/01/1995","6.003","6.003","6.003","6.003","-2.86%"
"09/01/1995","6.180","6.180","6.180","6.180","-2.74%"
"08/01/1995","6.354","6.354","6.354","6.354","-2.46%"
"07/01/1995","6.514","6.514","6.514","6.514","-5.07%"
"06/01/1995","6.862","6.862","6.862","6.862","4.86%"
"05/01/1995","6.544","6.544","6.544","6.544","-9.96%"
"04/01/1995","7.268","7.268","7.268","7.268","-2.44%"
"03/01/1995","7.450","7.450","7.450","7.450","-1.52%"
"02/01/1995","7.565","7.565","7.565","7.565","-1.92%"
"01/01/1995","7.713","7.713","7.713","7.713","-2.07%"
"12/01/1994","7.876","7.876","7.876","7.876","3.16%"
"11/01/1994","7.635","7.635","7.635","7.635","-3.27%"
"10/01/1994","7.893","7.893","7.893","7.893","-2.13%"
"09/01/1994","8.065","8.065","8.065","8.065","3.58%"
"08/01/1994","7.786","7.786","7.786","7.786","6.98%"
"07/01/1994","7.278","7.278","7.278","7.278","0.29%"
"06/01/1994","7.257","7.257","7.257","7.257","0.88%"
"05/01/1994","7.194","7.194","7.194","7.194","6.28%"
"04/01/1994","6.769","6.769","6.769","6.769","2.70%"
"03/01/1994","6.591","6.591","6.591","6.591","4.72%"
"02/01/1994","6.294","6.294","6.294","6.294","8.24%"
"01/01/1994","5.815","5.815","5.815","5.815","-0.48%"
"12/01/1993","5.843","5.843","5.843","5.843","132.79%"
