"Date","Price","Open","High","Low","Change %"
"10/01/2013","2.918","3.472","3.475","2.877","-16.08%"
"09/01/2013","3.477","3.289","3.605","3.176","6.20%"
"08/01/2013","3.274","3.229","3.370","3.000","0.37%"
"07/01/2013","3.262","3.464","3.494","3.111","-6.32%"
"06/01/2013","3.482","3.075","3.888","2.974","14.09%"
"05/01/2013","3.052","2.819","3.097","2.625","7.62%"
"04/01/2013","2.836","3.540","3.540","2.807","-20.78%"
"03/01/2013","3.580","3.478","3.646","3.221","2.08%"
"02/01/2013","3.507","3.100","3.727","2.941","13.24%"
"01/01/2013","3.097","3.260","3.266","2.746","-7.69%"
"12/01/2012","3.355","3.408","3.855","3.078","-1.21%"
"11/01/2012","3.396","3.754","3.939","3.270","-9.66%"
"10/01/2012","3.759","4.010","4.011","3.528","-5.24%"
"09/01/2012","3.967","4.793","4.793","3.735","-17.25%"
"08/01/2012","4.794","5.491","5.627","4.546","-13.34%"
"07/01/2012","5.532","5.166","6.432","4.817","7.56%"
"06/01/2012","5.143","5.534","6.153","4.901","-7.10%"
"05/01/2012","5.536","4.607","5.675","4.361","19.08%"
"04/01/2012","4.649","4.265","4.953","4.194","7.34%"
"03/01/2012","4.331","3.799","4.473","3.358","14.15%"
"02/01/2012","3.794","4.749","4.749","3.794","-19.97%"
"01/01/2012","4.741","6.166","6.464","4.679","-23.00%"
"12/01/2011","6.157","7.786","7.786","5.743","-19.19%"
"11/01/2011","7.619","6.102","8.088","5.845","28.87%"
"10/01/2011","5.912","5.058","6.032","4.779","18.83%"
"09/01/2011","4.975","4.341","5.468","4.305","15.94%"
"08/01/2011","4.291","5.356","6.265","4.139","-18.99%"
"07/01/2011","5.297","4.126","5.811","4.068","27.76%"
"06/01/2011","4.146","3.999","4.353","3.836","3.39%"
"05/01/2011","4.010","4.015","4.111","3.839","0.70%"
"04/01/2011","3.982","3.951","4.109","3.730","2.47%"
"03/01/2011","3.886","3.947","4.134","3.629","-0.36%"
"02/01/2011","3.900","3.891","3.973","3.538","1.72%"
"01/01/2011","3.834","3.782","3.947","3.467","1.70%"
"12/01/2010","3.770","3.797","3.828","3.232","1.45%"
"11/01/2010","3.716","2.899","3.942","2.827","30.02%"
"10/01/2010","2.858","2.883","2.904","2.576","1.03%"
"09/01/2010","2.829","2.645","2.937","2.502","8.85%"
"08/01/2010","2.599","2.687","2.769","2.446","-3.20%"
"07/01/2010","2.685","3.043","3.086","2.619","-8.42%"
"06/01/2010","2.932","3.061","3.374","2.700","-1.58%"
"05/01/2010","2.979","2.810","3.510","2.536","5.75%"
"04/01/2010","2.817","2.623","3.248","2.505","7.64%"
"03/01/2010","2.617","2.759","2.805","2.574","-5.56%"
"02/01/2010","2.771","2.986","3.075","2.679","-8.70%"
"01/01/2010","3.035","2.856","3.119","2.650","6.04%"
"12/01/2009","2.862","2.750","2.876","2.597","3.77%"
"11/01/2009","2.758","2.816","2.944","2.684","-2.06%"
"10/01/2009","2.816","2.917","2.982","2.737","-2.05%"
"09/01/2009","2.875","2.988","3.118","2.788","-4.10%"
"08/01/2009","2.998","2.975","3.240","2.889","1.01%"
"07/01/2009","2.968","3.246","3.335","2.951","-9.07%"
"06/01/2009","3.264","3.497","3.767","3.251","-7.09%"
"05/01/2009","3.513","3.223","3.599","3.075","9.24%"
"04/01/2009","3.216","3.071","3.344","2.907","4.72%"
"03/01/2009","3.071","3.387","3.512","2.983","-10.44%"
"02/01/2009","3.429","3.500","3.542","3.186","-0.52%"
"01/01/2009","3.447","3.741","3.987","3.435","-6.99%"
"12/01/2008","3.706","3.937","4.300","3.612","-6.41%"
"11/01/2008","3.960","4.320","4.348","3.821","-7.67%"
"10/01/2008","4.289","4.504","4.605","3.955","-4.84%"
"09/01/2008","4.507","4.633","4.801","4.294","-2.36%"
"08/01/2008","4.616","4.777","4.820","4.365","-2.98%"
"07/01/2008","4.758","5.104","5.254","4.747","-6.50%"
"06/01/2008","5.089","4.654","5.231","4.552","9.46%"
"05/01/2008","4.649","4.213","4.688","4.103","10.48%"
"04/01/2008","4.208","4.017","4.419","3.968","4.57%"
"03/01/2008","4.024","3.702","4.165","3.686","8.35%"
"02/01/2008","3.714","3.822","3.987","3.594","-3.00%"
"01/01/2008","3.829","4.301","4.341","3.596","-12.04%"
"12/01/2007","4.353","4.162","4.384","4.041","3.99%"
"11/01/2007","4.186","4.384","4.405","4.013","-3.73%"
"10/01/2007","4.348","4.338","4.491","4.147","-0.34%"
"09/01/2007","4.363","4.363","4.363","4.363","2.11%"
"08/01/2007","4.273","4.273","4.273","4.273","-5.15%"
"07/01/2007","4.505","4.505","4.505","4.505","-2.85%"
"06/01/2007","4.637","4.637","4.637","4.637","3.30%"
"05/01/2007","4.489","4.489","4.489","4.489","5.05%"
"04/01/2007","4.273","4.273","4.273","4.273","3.81%"
"03/01/2007","4.116","4.116","4.116","4.116","3.03%"
"02/01/2007","3.995","3.995","3.995","3.995","-2.92%"
"01/01/2007","4.115","4.115","4.115","4.115","2.08%"
"12/01/2006","4.031","4.031","4.031","4.031","6.70%"
"11/01/2006","3.778","3.778","3.778","3.778","-1.79%"
"10/01/2006","3.847","3.847","3.847","3.847","3.83%"
"09/01/2006","3.705","3.705","3.705","3.705","0.08%"
"08/01/2006","3.702","3.702","3.702","3.702","-3.34%"
"07/01/2006","3.830","3.830","3.830","3.830","-3.31%"
"06/01/2006","3.961","3.961","3.961","3.961","4.46%"
"05/01/2006","3.792","3.792","3.792","3.792","-3.46%"
"04/01/2006","3.928","3.928","3.928","3.928","7.79%"
"03/01/2006","3.644","3.644","3.644","3.644","9.07%"
"02/01/2006","3.341","3.341","3.341","3.341","1.83%"
"01/01/2006","3.281","3.281","3.281","3.281","4.66%"
"12/01/2005","3.135","3.135","3.135","3.135","-0.60%"
"11/01/2005","3.154","3.154","3.154","3.154","3.44%"
"10/01/2005","3.049","3.049","3.049","3.049","9.24%"
"09/01/2005","2.791","2.791","2.791","2.791","5.32%"
"08/01/2005","2.650","2.650","2.650","2.650","-1.63%"
"07/01/2005","2.694","2.694","2.694","2.694","5.81%"
"06/01/2005","2.546","2.546","2.546","2.546","-5.39%"
"05/01/2005","2.691","2.691","2.691","2.691","-4.98%"
"04/01/2005","2.832","2.832","2.832","2.832","-7.54%"
"03/01/2005","3.063","3.063","3.063","3.063","0.92%"
"02/01/2005","3.035","3.035","3.035","3.035","5.42%"
"01/01/2005","2.879","2.879","2.879","2.879","-4.00%"
"12/01/2004","2.999","2.999","2.999","2.999","-0.20%"
"11/01/2004","3.005","3.005","3.005","3.005","-3.87%"
"10/01/2004","3.126","3.126","3.126","3.126","-5.39%"
"09/01/2004","3.304","3.304","3.304","3.304","-0.21%"
"08/01/2004","3.311","3.311","3.311","3.311","-2.67%"
"07/01/2004","3.402","3.402","3.402","3.402","-3.32%"
"06/01/2004","3.519","3.519","3.519","3.519","-0.87%"
"05/01/2004","3.550","3.550","3.550","3.550","6.13%"
"04/01/2004","3.345","3.345","3.345","3.345","10.29%"
"03/01/2004","3.033","3.033","3.033","3.033","-4.95%"
"02/01/2004","3.191","3.191","3.191","3.191","-8.49%"
"01/01/2004","3.487","3.487","3.487","3.487","-2.84%"
"12/01/2003","3.589","3.589","3.589","3.589","-6.37%"
"11/01/2003","3.833","3.833","3.833","3.833","4.02%"
"10/01/2003","3.685","3.685","3.685","3.685","17.58%"
"09/01/2003","3.134","3.134","3.134","3.134","-9.13%"
"08/01/2003","3.449","3.449","3.449","3.449","0.91%"
"07/01/2003","3.418","3.418","3.418","3.418","16.22%"
"06/01/2003","2.941","2.941","2.941","2.941","2.47%"
"05/01/2003","2.870","2.870","2.870","2.870","-12.45%"
"04/01/2003","3.278","3.278","3.278","3.278","-0.18%"
"03/01/2003","3.284","3.284","3.284","3.284","6.28%"
"02/01/2003","3.090","3.090","3.090","3.090","-8.71%"
"01/01/2003","3.385","3.385","3.385","3.385","-3.48%"
"12/01/2002","3.507","3.507","3.507","3.507","-7.90%"
"11/01/2002","3.808","3.808","3.808","3.808","0.34%"
"10/01/2002","3.795","3.795","3.795","3.795","2.35%"
"09/01/2002","3.708","3.708","3.708","3.708","-10.07%"
"08/01/2002","4.123","4.123","4.123","4.123","-5.35%"
"07/01/2002","4.356","4.356","4.356","4.356","-6.28%"
"06/01/2002","4.648","4.648","4.648","4.648","-6.29%"
"05/01/2002","4.960","4.960","4.960","4.960","1.79%"
"04/01/2002","4.873","4.873","4.873","4.873","-4.39%"
"03/01/2002","5.097","5.097","5.097","5.097","8.22%"
"02/01/2002","4.710","4.710","4.710","4.710","-0.63%"
"01/01/2002","4.740","4.740","4.740","4.740","5.40%"
"12/01/2001","4.497","4.497","4.497","4.497","9.26%"
"11/01/2001","4.116","4.116","4.116","4.116","6.19%"
"10/01/2001","3.876","3.876","3.876","3.876","-8.56%"
"09/01/2001","4.239","4.239","4.239","4.239","-4.81%"
"08/01/2001","4.453","4.453","4.453","4.453","-4.50%"
"07/01/2001","4.663","4.663","4.663","4.663","-4.27%"
"06/01/2001","4.871","4.871","4.871","4.871","-2.03%"
"05/01/2001","4.972","4.972","4.972","4.972","-1.45%"
"04/01/2001","5.045","5.045","5.045","5.045","8.94%"
"03/01/2001","4.631","4.631","4.631","4.631","-2.28%"
"02/01/2001","4.739","4.739","4.739","4.739","-0.46%"
"01/01/2001","4.761","4.761","4.761","4.761","-2.24%"
"12/01/2000","4.870","4.870","4.870","4.870","-5.91%"
"11/01/2000","5.176","5.176","5.176","5.176","-4.40%"
"10/01/2000","5.414","5.414","5.414","5.414","-0.26%"
"09/01/2000","5.428","5.428","5.428","5.428","-2.60%"
"08/01/2000","5.573","5.573","5.573","5.573","2.22%"
"07/01/2000","5.452","5.452","5.452","5.452","1.19%"
"06/01/2000","5.388","5.388","5.388","5.388","-0.94%"
"05/01/2000","5.439","5.439","5.439","5.439","2.49%"
"04/01/2000","5.307","5.307","5.307","5.307","2.57%"
"03/01/2000","5.174","5.174","5.174","5.174","-3.97%"
"02/01/2000","5.388","5.388","5.388","5.388","1.11%"
"01/01/2000","5.329","5.329","5.329","5.329","5.25%"
"12/01/1999","5.063","5.063","5.063","5.063","3.20%"
"11/01/1999","4.906","4.906","4.906","4.906","-0.63%"
"10/01/1999","4.937","4.937","4.937","4.937","5.29%"
"09/01/1999","4.689","4.689","4.689","4.689","4.02%"
"08/01/1999","4.508","4.508","4.508","4.508","2.83%"
"07/01/1999","4.384","4.384","4.384","4.384","7.98%"
"06/01/1999","4.060","4.060","4.060","4.060","16.83%"
"05/01/1999","3.475","3.475","3.475","3.475","7.22%"
