"Date","Price","Open","High","Low","Change %"
"05/01/2001","5.159","5.159","5.159","5.159","0.33%"
"04/01/2001","5.142","5.142","5.142","5.142","9.13%"
"03/01/2001","4.712","4.712","4.712","4.712","-2.95%"
"02/01/2001","4.855","4.855","4.855","4.855","-1.06%"
"01/01/2001","4.907","4.907","4.907","4.907","-1.37%"
"12/01/2000","4.975","4.975","4.975","4.975","-5.13%"
"11/01/2000","5.244","5.244","5.244","5.244","-4.59%"
"10/01/2000","5.496","5.496","5.496","5.496","-2.79%"
"09/01/2000","5.654","5.654","5.654","5.654","-1.60%"
"08/01/2000","5.746","5.746","5.746","5.746","-1.03%"
"07/01/2000","5.806","5.806","5.806","5.806","1.29%"
"06/01/2000","5.732","5.732","5.732","5.732","0.49%"
"05/01/2000","5.704","5.704","5.704","5.704","2.85%"
"04/01/2000","5.546","5.546","5.546","5.546","3.39%"
"03/01/2000","5.364","5.364","5.364","5.364","-3.51%"
"02/01/2000","5.559","5.559","5.559","5.559","0.76%"
"01/01/2000","5.517","5.517","5.517","5.517","4.23%"
"12/01/1999","5.293","5.293","5.293","5.293","3.97%"
"11/01/1999","5.091","5.091","5.091","5.091","-0.61%"
"10/01/1999","5.122","5.122","5.122","5.122","3.27%"
"09/01/1999","4.960","4.960","4.960","4.960","2.88%"
"08/01/1999","4.821","4.821","4.821","4.821","2.92%"
"07/01/1999","4.684","4.684","4.684","4.684","8.45%"
"06/01/1999","4.319","4.319","4.319","4.319","9.48%"
"05/01/1999","3.945","3.945","3.945","3.945","7.79%"
"04/01/1999","3.660","3.660","3.660","3.660","-4.61%"
"03/01/1999","3.837","3.837","3.837","3.837","-1.56%"
"02/01/1999","3.898","3.898","3.898","3.898","9.31%"
"01/01/1999","3.566","3.566","3.566","3.566","-8.77%"
"12/01/1998","3.909","3.909","3.909","3.909","-2.98%"
"11/01/1998","4.029","4.029","4.029","4.029","-5.11%"
"10/01/1998","4.246","4.246","4.246","4.246","-3.65%"
"09/01/1998","4.407","4.407","4.407","4.407","-1.72%"
"08/01/1998","4.484","4.484","4.484","4.484","-3.26%"
"07/01/1998","4.635","4.635","4.635","4.635","-0.22%"
"06/01/1998","4.645","4.645","4.645","4.645","-2.80%"
"05/01/1998","4.779","4.779","4.779","4.779","-4.53%"
"04/01/1998","5.006","5.006","5.006","5.006","5.75%"
"03/01/1998","4.734","4.734","4.734","4.734","-1.31%"
"02/01/1998","4.797","4.797","4.797","4.797","-2.44%"
"01/01/1998","4.917","4.917","4.917","4.917","-4.52%"
"12/01/1997","5.150","5.150","5.150","5.150","-4.51%"
"11/01/1997","5.393","5.393","5.393","5.393","2.45%"
"10/01/1997","5.264","5.264","5.264","5.264","4.44%"
"09/01/1997","5.040","5.040","5.040","5.040","-0.92%"
"08/01/1997","5.087","5.087","5.087","5.087","6.53%"
"07/01/1997","4.775","4.775","4.775","4.775","-1.20%"
"06/01/1997","4.833","4.833","4.833","4.833","-5.38%"
"05/01/1997","5.108","5.108","5.108","5.108","-2.54%"
"04/01/1997","5.241","5.241","5.241","5.241","-3.91%"
"03/01/1997","5.454","5.454","5.454","5.454","7.51%"
"02/01/1997","5.073","5.073","5.073","5.073","-3.28%"
"01/01/1997","5.245","5.245","5.245","5.245","-2.36%"
"12/01/1996","5.372","5.372","5.372","5.372","-2.24%"
"11/01/1996","5.495","5.495","5.495","5.495","-2.50%"
"10/01/1996","5.636","5.636","5.636","5.636","-2.98%"
"09/01/1996","5.809","5.809","5.809","5.809","-7.69%"
"08/01/1996","6.293","6.293","6.293","6.293","-1.19%"
"07/01/1996","6.369","6.369","6.369","6.369","-1.04%"
"06/01/1996","6.436","6.436","6.436","6.436","4.80%"
"05/01/1996","6.141","6.141","6.141","6.141","3.37%"
"04/01/1996","5.941","5.941","5.941","5.941","-4.76%"
"03/01/1996","6.238","6.238","6.238","6.238","-2.44%"
"02/01/1996","6.394","6.394","6.394","6.394","7.39%"
"01/01/1996","5.954","5.954","5.954","5.954","-4.64%"
"12/01/1995","6.244","6.244","6.244","6.244","-3.49%"
"11/01/1995","6.470","6.470","6.470","6.470","-7.25%"
"10/01/1995","6.976","6.976","6.976","6.976","-3.89%"
"09/01/1995","7.258","7.258","7.258","7.258","-0.25%"
"08/01/1995","7.276","7.276","7.276","7.276","-5.25%"
"07/01/1995","7.679","7.679","7.679","7.679","-4.96%"
"06/01/1995","8.080","8.080","8.080","8.080","6.55%"
"05/01/1995","7.583","7.583","7.583","7.583","-7.94%"
"04/01/1995","8.237","8.237","8.237","8.237","-0.96%"
"03/01/1995","8.317","8.317","8.317","8.317","0.06%"
"02/01/1995","8.312","8.312","8.312","8.312","-1.70%"
"01/01/1995","8.456","8.456","8.456","8.456","-2.31%"
"12/01/1994","8.656","8.656","8.656","8.656","49.45%"
