"Date","Price","Open","High","Low","Change %"
"07/01/2015","0.138","0.280","0.344","0.114","-51.06%"
"06/01/2015","0.282","0.128","0.433","0.108","120.31%"
"05/01/2015","0.128","0.133","0.350","0.114","12.28%"
"04/01/2015","0.114","0.031","0.138","-0.085","1,325.00%"
"03/01/2015","0.008","0.009","0.102","-0.060","-900.00%"
"02/01/2015","-0.001","0.038","0.081","-0.026","-103.33%"
"01/01/2015","0.030","0.214","0.229","0.025","-86.67%"
"12/01/2014","0.225","0.272","0.338","0.212","-20.49%"
"11/01/2014","0.283","0.365","0.404","0.267","-26.68%"
"10/01/2014","0.386","0.446","0.490","0.336","-14.03%"
"09/01/2014","0.449","0.288","0.484","0.198","54.83%"
"08/01/2014","0.290","0.425","0.466","0.250","-34.39%"
"07/01/2014","0.442","0.501","0.544","0.412","-13.67%"
"06/01/2014","0.512","0.637","0.710","0.481","-20.99%"
"05/01/2014","0.648","0.814","0.850","0.600","-20.69%"
"04/01/2014","0.817","0.885","0.957","0.785","-6.52%"
"03/01/2014","0.874","0.911","1.033","0.809","-10.08%"
"02/01/2014","0.972","0.748","1.030","0.713","31.17%"
"01/01/2014","0.741","1.101","1.116","0.733","-32.39%"
"12/01/2013","1.096","0.871","1.103","0.858","25.26%"
"11/01/2013","0.875","0.865","0.945","0.796","0.57%"
"10/01/2013","0.870","1.024","1.160","0.860","-14.96%"
"09/01/2013","1.023","0.919","1.343","0.893","16.25%"
"08/01/2013","0.880","0.679","1.023","0.642","25.53%"
"07/01/2013","0.701","0.851","0.886","0.560","-17.82%"
"06/01/2013","0.853","0.592","1.078","0.580","42.88%"
"05/01/2013","0.597","0.425","0.633","0.344","33.26%"
"04/01/2013","0.448","0.544","0.595","0.404","-17.65%"
"03/01/2013","0.544","0.605","0.678","0.498","3.82%"
"02/01/2013","0.524","0.757","0.793","0.508","-29.66%"
"01/01/2013","0.745","0.386","0.835","0.384","119.76%"
"12/01/2012","0.339","0.446","0.532","0.336","-27.72%"
"11/01/2012","0.469","0.577","0.601","0.425","-18.15%"
"10/01/2012","0.573","0.608","0.717","0.541","-6.07%"
"09/01/2012","0.610","0.454","0.748","0.453","28.96%"
"08/01/2012","0.473","0.473","0.473","0.473","-2.07%"
"07/01/2012","0.483","0.483","0.483","0.483","-52.65%"
"06/01/2012","1.020","1.020","1.020","1.020","41.47%"
"05/01/2012","0.721","0.721","0.721","0.721","-38.59%"
"04/01/2012","1.174","1.174","1.174","1.174","-7.27%"
"03/01/2012","1.266","1.266","1.266","1.266","-7.52%"
"02/01/2012","1.369","1.369","1.369","1.369","-4.00%"
"01/01/2012","1.426","1.426","1.426","1.426","32.28%"
"12/01/2011","1.078","1.078","1.078","1.078","-28.23%"
"11/01/2011","1.502","1.502","1.502","1.502","3.94%"
"10/01/2011","1.445","1.445","1.445","1.445","-0.48%"
"09/01/2011","1.452","1.452","1.452","1.452","-15.63%"
"08/01/2011","1.721","1.721","1.721","1.721","-16.17%"
"07/01/2011","2.053","2.053","2.053","2.053","-19.96%"
"06/01/2011","2.565","2.565","2.565","2.565","3.64%"
"05/01/2011","2.475","2.475","2.475","2.475","-11.19%"
"04/01/2011","2.787","2.787","2.787","2.787","-3.20%"
"03/01/2011","2.879","2.879","2.879","2.879","11.37%"
"02/01/2011","2.585","2.585","2.585","2.585","8.89%"
"01/01/2011","2.374","2.374","2.374","2.374","20.26%"
"12/01/2010","1.974","1.974","1.974","1.974","6.36%"
"11/01/2010","1.856","1.856","1.856","1.856","2.83%"
"10/01/2010","1.805","1.805","1.805","1.805","9.59%"
"09/01/2010","1.647","1.647","1.647","1.647","16.40%"
"08/01/2010","1.415","1.415","1.415","1.415","-24.33%"
"07/01/2010","1.870","1.870","1.870","1.870","8.22%"
"06/01/2010","1.728","1.728","1.728","1.728","-2.32%"
"05/01/2010","1.769","1.769","1.769","1.769","-19.15%"
"04/01/2010","2.188","2.188","2.188","2.188","-7.80%"
"03/01/2010","2.373","2.373","2.373","2.373","11.93%"
"02/01/2010","2.120","2.120","2.120","2.120","-6.36%"
"01/01/2010","2.264","2.264","2.264","2.264","-8.97%"
"12/01/2009","2.487","2.487","2.487","2.487","3.15%"
"11/01/2009","2.411","2.411","2.411","2.411","-5.08%"
"10/01/2009","2.540","2.540","2.540","2.540","-0.82%"
"09/01/2009","2.561","2.561","2.561","2.561","-5.18%"
"08/01/2009","2.701","2.701","2.701","2.701","1.09%"
"07/01/2009","2.672","2.672","2.672","2.672","-6.18%"
"06/01/2009","2.848","2.848","2.848","2.848","-8.13%"
"05/01/2009","3.100","3.100","3.100","3.100","5.84%"
"04/01/2009","2.929","2.929","2.929","2.929","-1.91%"
"03/01/2009","2.986","2.986","2.986","2.986","3.61%"
"02/01/2009","2.882","2.882","2.882","2.882","-4.85%"
"01/01/2009","3.029","3.029","3.029","3.029","-0.62%"
"12/01/2008","3.048","3.048","3.048","3.048","-5.40%"
"11/01/2008","3.222","3.222","3.222","3.222","-12.92%"
"10/01/2008","3.700","3.700","3.700","3.700","-7.57%"
"09/01/2008","4.003","4.003","4.003","4.003","-5.55%"
"08/01/2008","4.238","4.238","4.238","4.238","-3.68%"
"07/01/2008","4.400","4.400","4.400","4.400","-8.37%"
"06/01/2008","4.802","4.802","4.802","4.802","8.30%"
"05/01/2008","4.434","4.434","4.434","4.434","8.86%"
"04/01/2008","4.073","4.073","4.073","4.073","7.67%"
"03/01/2008","3.783","3.783","3.783","3.783","9.81%"
"02/01/2008","3.445","3.445","3.445","3.445","-5.56%"
"01/01/2008","3.648","3.648","3.648","3.648","-12.83%"
"12/01/2007","4.185","4.185","4.185","4.185","4.26%"
"11/01/2007","4.014","4.014","4.014","4.014","-5.89%"
"10/01/2007","4.265","4.265","4.265","4.265","0.26%"
"09/01/2007","4.254","4.254","4.254","4.254","0.73%"
"08/01/2007","4.223","4.223","4.223","4.223","-4.18%"
"07/01/2007","4.407","4.407","4.407","4.407","-3.16%"
"06/01/2007","4.551","4.551","4.551","4.551","2.78%"
"05/01/2007","4.428","4.428","4.428","4.428","7.48%"
"04/01/2007","4.120","4.120","4.120","4.120","2.11%"
"03/01/2007","4.035","4.035","4.035","4.035","3.49%"
"02/01/2007","3.899","3.899","3.899","3.899","-3.35%"
"01/01/2007","4.034","4.034","4.034","4.034","2.96%"
"12/01/2006","3.918","3.918","3.918","3.918","7.76%"
"11/01/2006","3.636","3.636","3.636","3.636","-1.06%"
"10/01/2006","3.675","3.675","3.675","3.675","1.80%"
"09/01/2006","3.610","3.610","3.610","3.610","0.92%"
"08/01/2006","3.577","3.577","3.577","3.577","-3.06%"
