"Date","Price","Open","High","Low","Change %"
"12/01/2008","1.700","2.418","2.425","1.654","-30.24%"
"11/01/2008","2.437","2.818","2.868","2.425","-13.15%"
"10/01/2008","2.806","3.171","3.252","2.721","-11.51%"
"09/01/2008","3.171","3.029","3.196","2.811","4.86%"
"08/01/2008","3.024","3.248","3.273","2.982","-6.90%"
"07/01/2008","3.248","3.460","3.522","3.235","-6.15%"
"06/01/2008","3.461","3.320","3.629","3.121","3.50%"
"05/01/2008","3.344","3.046","3.428","2.984","9.78%"
"04/01/2008","3.046","2.903","3.313","2.876","5.00%"
"03/01/2008","2.901","3.132","3.166","2.699","-7.76%"
"02/01/2008","3.145","3.500","3.566","3.113","-10.07%"
"01/01/2008","3.497","3.868","3.899","3.330","-9.66%"
"12/01/2007","3.871","3.794","4.077","3.641","1.84%"
"11/01/2007","3.801","4.227","4.244","3.637","-10.12%"
"10/01/2007","4.229","4.208","4.468","4.157","0.38%"
"09/01/2007","4.213","4.377","4.410","4.156","-3.90%"
"08/01/2007","4.384","4.564","4.616","4.130","-4.15%"
"07/01/2007","4.574","4.574","4.574","4.574","-1.17%"
"06/01/2007","4.628","4.628","4.628","4.628","2.23%"
"05/01/2007","4.527","4.527","4.527","4.527","8.69%"
"04/01/2007","4.165","4.165","4.165","4.165","3.84%"
"03/01/2007","4.011","4.011","4.011","4.011","2.74%"
"02/01/2007","3.904","3.904","3.904","3.904","-5.65%"
"01/01/2007","4.138","4.138","4.138","4.138","3.68%"
"12/01/2006","3.991","3.991","3.991","3.991","3.58%"
"11/01/2006","3.853","3.853","3.853","3.853","-3.31%"
"10/01/2006","3.985","3.985","3.985","3.985","2.42%"
"09/01/2006","3.891","3.891","3.891","3.891","-3.35%"
"08/01/2006","4.026","4.026","4.026","4.026","-4.39%"
"07/01/2006","4.211","4.211","4.211","4.211","-5.79%"
"06/01/2006","4.470","4.470","4.470","4.470","5.55%"
"05/01/2006","4.235","4.235","4.235","4.235","-2.49%"
"04/01/2006","4.343","4.343","4.343","4.343","4.17%"
"03/01/2006","4.169","4.169","4.169","4.169","1.68%"
"02/01/2006","4.100","4.100","4.100","4.100","1.21%"
"01/01/2006","4.051","4.051","4.051","4.051","3.87%"
"12/01/2005","3.900","3.900","3.900","3.900","0.93%"
"11/01/2005","3.864","3.864","3.864","3.864","-0.34%"
"10/01/2005","3.877","3.877","3.877","3.877","6.92%"
"09/01/2005","3.626","3.626","3.626","3.626","6.05%"
"08/01/2005","3.419","3.419","3.419","3.419","2.64%"
"07/01/2005","3.331","3.331","3.331","3.331","4.09%"
"06/01/2005","3.200","3.200","3.200","3.200","-5.49%"
"05/01/2005","3.386","3.386","3.386","3.386","-2.98%"
"04/01/2005","3.490","3.490","3.490","3.490","-9.02%"
"03/01/2005","3.836","3.836","3.836","3.836","6.50%"
"02/01/2005","3.602","3.602","3.602","3.602","1.29%"
"01/01/2005","3.556","3.556","3.556","3.556","-3.76%"
"12/01/2004","3.695","3.695","3.695","3.695","-3.52%"
"11/01/2004","3.830","3.830","3.830","3.830","-2.25%"
"10/01/2004","3.918","3.918","3.918","3.918","-2.25%"
"09/01/2004","4.008","4.008","4.008","4.008","-0.47%"
"08/01/2004","4.027","4.027","4.027","4.027","-0.81%"
"07/01/2004","4.060","4.060","4.060","4.060","-2.68%"
"06/01/2004","4.172","4.172","4.172","4.172","5.46%"
"05/01/2004","3.956","3.956","3.956","3.956","3.70%"
"04/01/2004","3.815","3.815","3.815","3.815","12.67%"
"03/01/2004","3.386","3.386","3.386","3.386","-2.31%"
"02/01/2004","3.466","3.466","3.466","3.466","-6.90%"
"01/01/2004","3.723","3.723","3.723","3.723","-4.81%"
"12/01/2003","3.911","3.911","3.911","3.911","-4.45%"
"11/01/2003","4.093","4.093","4.093","4.093","0.37%"
"10/01/2003","4.078","4.078","4.078","4.078","8.28%"
"09/01/2003","3.766","3.766","3.766","3.766","-3.41%"
"08/01/2003","3.899","3.899","3.899","3.899","1.91%"
"07/01/2003","3.826","3.826","3.826","3.826","6.04%"
"06/01/2003","3.608","3.608","3.608","3.608","-1.26%"
"05/01/2003","3.654","3.654","3.654","3.654","-12.71%"
"04/01/2003","4.186","4.186","4.186","4.186","-5.04%"
"03/01/2003","4.408","4.408","4.408","4.408","4.26%"
"02/01/2003","4.228","4.228","4.228","4.228","-1.77%"
"01/01/2003","4.304","4.304","4.304","4.304","8.55%"
"12/01/2002","3.965","3.965","3.965","3.965","-9.04%"
"11/01/2002","4.359","4.359","4.359","4.359","3.86%"
"10/01/2002","4.197","4.197","4.197","4.197","1.23%"
"09/01/2002","4.146","4.146","4.146","4.146","-6.56%"
"08/01/2002","4.437","4.437","4.437","4.437","3.14%"
"07/01/2002","4.302","4.302","4.302","4.302","-9.34%"
"06/01/2002","4.745","4.745","4.745","4.745","-3.00%"
"05/01/2002","4.892","4.892","4.892","4.892","-2.67%"
"04/01/2002","5.026","5.026","5.026","5.026","-4.76%"
"03/01/2002","5.277","5.277","5.277","5.277","13.61%"
"02/01/2002","4.645","4.645","4.645","4.645","-2.50%"
"01/01/2002","4.764","4.764","4.764","4.764","3.14%"
"12/01/2001","4.619","4.619","4.619","4.619","2.92%"
"11/01/2001","4.488","4.488","4.488","4.488","9.78%"
"10/01/2001","4.088","4.088","4.088","4.088","-11.65%"
"09/01/2001","4.627","4.627","4.627","4.627","-5.26%"
"08/01/2001","4.884","4.884","4.884","4.884","-6.79%"
"07/01/2001","5.240","5.240","5.240","5.240","-6.45%"
"06/01/2001","5.601","5.601","5.601","5.601","3.61%"
"05/01/2001","5.406","5.406","5.406","5.406","1.58%"
"04/01/2001","5.322","5.322","5.322","5.322","4.99%"
"03/01/2001","5.069","5.069","5.069","5.069","-0.26%"
"02/01/2001","5.082","5.082","5.082","5.082","-1.21%"
"01/01/2001","5.144","5.144","5.144","5.144","-3.38%"
"12/01/2000","5.324","5.324","5.324","5.324","-4.11%"
"11/01/2000","5.552","5.552","5.552","5.552","-5.24%"
"10/01/2000","5.859","5.859","5.859","5.859","1.88%"
"09/01/2000","5.751","5.751","5.751","5.751","-0.40%"
"08/01/2000","5.774","5.774","5.774","5.774","-4.23%"
"07/01/2000","6.029","6.029","6.029","6.029","1.06%"
"06/01/2000","5.966","5.966","5.966","5.966","-3.20%"
"05/01/2000","6.163","6.163","6.163","6.163","-1.34%"
"04/01/2000","6.247","6.247","6.247","6.247","3.75%"
"03/01/2000","6.021","6.021","6.021","6.021","-2.64%"
"02/01/2000","6.184","6.184","6.184","6.184","-5.57%"
"01/01/2000","6.549","6.549","6.549","6.549","5.56%"
"12/01/1999","6.204","6.204","6.204","6.204","1.77%"
"11/01/1999","6.096","6.096","6.096","6.096","2.01%"
"10/01/1999","5.976","5.976","5.976","5.976","5.30%"
"09/01/1999","5.675","5.675","5.675","5.675","-0.73%"
"08/01/1999","5.717","5.717","5.717","5.717","1.62%"
"07/01/1999","5.626","5.626","5.626","5.626","5.42%"
"06/01/1999","5.337","5.337","5.337","5.337","0.34%"
"05/01/1999","5.319","5.319","5.319","5.319","6.74%"
"04/01/1999","4.983","4.983","4.983","4.983","0.63%"
"03/01/1999","4.952","4.952","4.952","4.952","-7.37%"
"02/01/1999","5.346","5.346","5.346","5.346","11.91%"
"01/01/1999","4.777","4.777","4.777","4.777","0.57%"
"12/01/1998","4.750","4.750","4.750","4.750","-2.20%"
"11/01/1998","4.857","4.857","4.857","4.857","1.93%"
"10/01/1998","4.765","4.765","4.765","4.765","-0.69%"
"09/01/1998","4.798","4.798","4.798","4.798","-15.65%"
"08/01/1998","5.688","5.688","5.688","5.688","4.67%"
"07/01/1998","5.434","5.434","5.434","5.434","2.61%"
"06/01/1998","5.296","5.296","5.296","5.296","1.75%"
"05/01/1998","5.205","5.205","5.205","5.205","-0.54%"
"04/01/1998","5.233","5.233","5.233","5.233","1.83%"
"03/01/1998","5.139","5.139","5.139","5.139","-2.37%"
"02/01/1998","5.264","5.264","5.264","5.264","1.11%"
"01/01/1998","5.206","5.206","5.206","5.206","-3.02%"
"12/01/1997","5.368","5.368","5.368","5.368","1.32%"
"11/01/1997","5.298","5.298","5.298","5.298","6.04%"
"10/01/1997","4.996","4.996","4.996","4.996","-3.72%"
"09/01/1997","5.189","5.189","5.189","5.189","-4.58%"
"08/01/1997","5.438","5.438","5.438","5.438","5.63%"
"07/01/1997","5.148","5.148","5.148","5.148","-8.09%"
"06/01/1997","5.601","5.601","5.601","5.601","-1.41%"
"05/01/1997","5.681","5.681","5.681","5.681","-4.17%"
"04/01/1997","5.928","5.928","5.928","5.928","-1.23%"
"03/01/1997","6.002","6.002","6.002","6.002","9.69%"
"02/01/1997","5.472","5.472","5.472","5.472","-1.51%"
"01/01/1997","5.556","5.556","5.556","5.556","1.59%"
"12/01/1996","5.469","5.469","5.469","5.469","8.66%"
"11/01/1996","5.033","5.033","5.033","5.033","-8.51%"
"10/01/1996","5.501","5.501","5.501","5.501","-12.26%"
"09/01/1996","6.270","6.270","6.270","6.270","-5.49%"
"08/01/1996","6.634","6.634","6.634","6.634","-3.63%"
"07/01/1996","6.884","6.884","6.884","6.884","-1.28%"
"06/01/1996","6.973","6.973","6.973","6.973","-1.59%"
"05/01/1996","7.086","7.086","7.086","7.086","-0.08%"
"04/01/1996","7.092","7.092","7.092","7.092","1.29%"
"03/01/1996","7.002","7.002","7.002","7.002","2.76%"
"02/01/1996","6.814","6.814","6.814","6.814","9.04%"
"01/01/1996","6.249","6.249","6.249","6.249","-4.51%"
"12/01/1995","6.544","6.544","6.544","6.544","-2.31%"
"11/01/1995","6.699","6.699","6.699","6.699","-6.44%"
"10/01/1995","7.160","7.160","7.160","7.160","-2.88%"
"09/01/1995","7.372","7.372","7.372","7.372","-2.55%"
"08/01/1995","7.565","7.565","7.565","7.565","-4.42%"
"07/01/1995","7.915","7.915","7.915","7.915","5.53%"
"06/01/1995","7.500","7.500","7.500","7.500","1.35%"
"05/01/1995","7.400","7.400","7.400","7.400","-6.92%"
"04/01/1995","7.950","7.950","7.950","7.950","-3.40%"
"03/01/1995","8.230","8.230","8.230","8.230","2.11%"
"02/01/1995","8.060","8.060","8.060","8.060","-10.94%"
"01/01/1995","9.050","9.050","9.050","9.050","0.67%"
"12/01/1994","8.990","8.990","8.990","8.990","2.04%"
"11/01/1994","8.810","8.810","8.810","8.810","3.16%"
"10/01/1994","8.540","8.540","8.540","8.540","1.30%"
"09/01/1994","8.430","8.430","8.430","8.430","1.08%"
"08/01/1994","8.340","8.340","8.340","8.340","-5.00%"
